Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,51.000000,51.000000,50.000000,50.000000,50.000000,2909800
2018-07-09,50.000000,52.000000,50.000000,50.000000,50.000000,5754900
2018-07-16,51.000000,52.000000,50.000000,51.000000,51.000000,4790700
2018-07-23,50.000000,51.000000,50.000000,50.000000,50.000000,1169600
2018-07-30,50.000000,51.000000,50.000000,50.000000,50.000000,2164300
2018-08-06,50.000000,51.000000,50.000000,50.000000,50.000000,907000
2018-08-13,50.000000,50.000000,50.000000,50.000000,50.000000,1400
2018-08-20,50.000000,51.000000,50.000000,50.000000,50.000000,1159700
2018-08-27,50.000000,51.000000,50.000000,50.000000,50.000000,1504700
2018-09-03,50.000000,50.000000,50.000000,50.000000,50.000000,200
2018-09-10,50.000000,51.000000,50.000000,51.000000,51.000000,1550200
2018-09-17,51.000000,51.000000,50.000000,51.000000,51.000000,1766800
2018-09-24,51.000000,51.000000,50.000000,51.000000,51.000000,211600
2018-10-01,50.000000,51.000000,50.000000,50.000000,50.000000,69800
2018-10-08,50.000000,50.000000,50.000000,50.000000,50.000000,109200
2018-10-15,50.000000,51.000000,50.000000,50.000000,50.000000,251300
2018-10-22,50.000000,50.000000,50.000000,50.000000,50.000000,0
2018-10-29,50.000000,51.000000,50.000000,50.000000,50.000000,1245400
2018-11-05,50.000000,50.000000,50.000000,50.000000,50.000000,62800
2018-11-12,50.000000,50.000000,50.000000,50.000000,50.000000,60100
2018-11-19,50.000000,50.000000,50.000000,50.000000,50.000000,44100
2018-11-26,50.000000,51.000000,50.000000,50.000000,50.000000,44500
2018-12-03,50.000000,51.000000,50.000000,50.000000,50.000000,2116600
2018-12-10,50.000000,50.000000,50.000000,50.000000,50.000000,0
2018-12-17,50.000000,52.000000,50.000000,51.000000,51.000000,90871900
2018-12-24,51.000000,58.000000,50.000000,58.000000,58.000000,122959800
2018-12-31,58.000000,58.000000,50.000000,51.000000,51.000000,5689900
2019-01-07,51.000000,55.000000,50.000000,50.000000,50.000000,4233900
2019-01-14,52.000000,52.000000,50.000000,51.000000,51.000000,5416500
2019-01-21,50.000000,51.000000,50.000000,50.000000,50.000000,1274100
2019-01-28,50.000000,51.000000,50.000000,51.000000,51.000000,736200
2019-02-04,51.000000,51.000000,50.000000,51.000000,51.000000,2387000
2019-02-11,50.000000,51.000000,50.000000,50.000000,50.000000,940000
2019-02-18,50.000000,51.000000,50.000000,50.000000,50.000000,1410100
2019-02-25,51.000000,51.000000,50.000000,50.000000,50.000000,744000
2019-03-04,50.000000,50.000000,50.000000,50.000000,50.000000,1700
2019-03-11,50.000000,90.000000,50.000000,58.000000,58.000000,401778900
2019-03-18,54.000000,65.000000,50.000000,59.000000,59.000000,247630600
2019-03-25,58.000000,77.000000,55.000000,71.000000,71.000000,306210900
2019-04-01,70.000000,78.000000,50.000000,51.000000,51.000000,276455300
2019-04-08,52.000000,52.000000,50.000000,51.000000,51.000000,38966000
2019-04-15,50.000000,51.000000,50.000000,50.000000,50.000000,16968500
2019-04-22,50.000000,50.000000,50.000000,50.000000,50.000000,2543900
2019-04-29,50.000000,50.000000,50.000000,50.000000,50.000000,407700
2019-05-06,50.000000,50.000000,50.000000,50.000000,50.000000,496600
2019-05-13,50.000000,50.000000,50.000000,50.000000,50.000000,61300
2019-05-20,50.000000,50.000000,50.000000,50.000000,50.000000,163000
2019-05-27,50.000000,50.000000,50.000000,50.000000,50.000000,357100
2019-06-03,50.000000,50.000000,50.000000,50.000000,50.000000,0
2019-06-10,50.000000,50.000000,50.000000,50.000000,50.000000,1054400
2019-06-17,50.000000,50.000000,50.000000,50.000000,50.000000,427300
2019-06-24,50.000000,50.000000,50.000000,50.000000,50.000000,170200
2019-07-01,50.000000,50.000000,50.000000,50.000000,50.000000,6151800
2019-07-08,50.000000,50.000000,50.000000,50.000000,50.000000,1918700
2019-07-15,50.000000,50.000000,50.000000,50.000000,50.000000,870500
2019-07-22,50.000000,50.000000,50.000000,50.000000,50.000000,150800
2019-07-29,50.000000,50.000000,50.000000,50.000000,50.000000,73800
2019-08-05,50.000000,50.000000,50.000000,50.000000,50.000000,7000
2019-08-12,50.000000,50.000000,50.000000,50.000000,50.000000,5700
2019-08-19,50.000000,50.000000,50.000000,50.000000,50.000000,39400
2019-08-26,50.000000,50.000000,50.000000,50.000000,50.000000,62900
2019-09-02,50.000000,50.000000,50.000000,50.000000,50.000000,85000
2019-09-09,50.000000,50.000000,50.000000,50.000000,50.000000,307700
2019-09-16,50.000000,50.000000,50.000000,50.000000,50.000000,202700
2019-09-23,50.000000,50.000000,50.000000,50.000000,50.000000,12900
2019-09-30,50.000000,50.000000,50.000000,50.000000,50.000000,9600
2019-10-07,50.000000,50.000000,50.000000,50.000000,50.000000,4100
2019-10-14,50.000000,50.000000,50.000000,50.000000,50.000000,1400
2019-10-21,50.000000,50.000000,50.000000,50.000000,50.000000,6400
2019-10-28,50.000000,50.000000,50.000000,50.000000,50.000000,806500
2019-11-04,50.000000,50.000000,50.000000,50.000000,50.000000,3000
2019-11-11,50.000000,50.000000,50.000000,50.000000,50.000000,68600
2019-11-18,50.000000,50.000000,50.000000,50.000000,50.000000,500
2019-11-25,50.000000,50.000000,50.000000,50.000000,50.000000,1800
2019-12-02,50.000000,50.000000,50.000000,50.000000,50.000000,20100
2019-12-09,50.000000,52.000000,50.000000,50.000000,50.000000,41632100
2019-12-16,50.000000,51.000000,50.000000,51.000000,51.000000,8479900
2019-12-23,50.000000,51.000000,50.000000,51.000000,51.000000,7753000
2019-12-30,51.000000,51.000000,50.000000,50.000000,50.000000,9569600
2020-01-06,50.000000,51.000000,50.000000,50.000000,50.000000,9896700
2020-01-13,50.000000,51.000000,50.000000,50.000000,50.000000,4511000
2020-01-20,50.000000,51.000000,50.000000,50.000000,50.000000,54470100
2020-01-27,50.000000,51.000000,50.000000,50.000000,50.000000,1209400
2020-02-03,50.000000,50.000000,50.000000,50.000000,50.000000,3000
2020-02-10,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-02-17,50.000000,50.000000,50.000000,50.000000,50.000000,2300
2020-02-24,50.000000,50.000000,50.000000,50.000000,50.000000,10000
2020-03-02,50.000000,50.000000,50.000000,50.000000,50.000000,1800
2020-03-09,50.000000,50.000000,50.000000,50.000000,50.000000,12600
2020-03-16,50.000000,50.000000,50.000000,50.000000,50.000000,1000
2020-03-23,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-03-30,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-04-06,50.000000,50.000000,50.000000,50.000000,50.000000,300
2020-04-13,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-04-20,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-04-27,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-05-04,50.000000,50.000000,50.000000,50.000000,50.000000,400
2020-05-11,50.000000,50.000000,50.000000,50.000000,50.000000,800
2020-05-18,50.000000,50.000000,50.000000,50.000000,50.000000,400
2020-05-25,50.000000,50.000000,50.000000,50.000000,50.000000,200
2020-06-01,50.000000,50.000000,50.000000,50.000000,50.000000,67400
2020-06-08,50.000000,50.000000,50.000000,50.000000,50.000000,52500
2020-06-15,50.000000,50.000000,50.000000,50.000000,50.000000,2100
2020-06-22,50.000000,50.000000,50.000000,50.000000,50.000000,2500
2020-06-29,50.000000,50.000000,50.000000,50.000000,50.000000,1200
2020-07-06,50.000000,50.000000,50.000000,50.000000,50.000000,2600
2020-07-13,50.000000,50.000000,50.000000,50.000000,50.000000,2500
2020-07-20,50.000000,50.000000,50.000000,50.000000,50.000000,2200
2020-07-27,50.000000,50.000000,50.000000,50.000000,50.000000,400
2020-08-03,50.000000,50.000000,50.000000,50.000000,50.000000,200
2020-08-10,50.000000,50.000000,50.000000,50.000000,50.000000,300
2020-08-17,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-08-24,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-08-31,50.000000,50.000000,50.000000,50.000000,50.000000,0
2020-09-07,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-09-14,50.000000,50.000000,50.000000,50.000000,50.000000,900
2020-09-21,50.000000,50.000000,50.000000,50.000000,50.000000,200
2020-09-28,50.000000,50.000000,50.000000,50.000000,50.000000,100
2020-10-05,50.000000,50.000000,50.000000,50.000000,50.000000,11100
2020-10-12,50.000000,50.000000,50.000000,50.000000,50.000000,104700
2020-10-19,50.000000,50.000000,50.000000,50.000000,50.000000,2200
2020-10-26,50.000000,50.000000,50.000000,50.000000,50.000000,101100
2020-11-02,50.000000,50.000000,50.000000,50.000000,50.000000,486500
2020-11-09,50.000000,50.000000,50.000000,50.000000,50.000000,102600
2020-11-16,50.000000,50.000000,50.000000,50.000000,50.000000,23800
2020-11-23,50.000000,50.000000,50.000000,50.000000,50.000000,378000
2020-11-30,50.000000,50.000000,50.000000,50.000000,50.000000,10900
2020-12-07,50.000000,50.000000,50.000000,50.000000,50.000000,18800
2020-12-14,50.000000,50.000000,50.000000,50.000000,50.000000,162100
2020-12-21,50.000000,50.000000,50.000000,50.000000,50.000000,48000
2020-12-28,50.000000,50.000000,50.000000,50.000000,50.000000,500
2021-01-04,50.000000,50.000000,50.000000,50.000000,50.000000,3000
2021-01-11,50.000000,50.000000,50.000000,50.000000,50.000000,7500
2021-01-18,50.000000,50.000000,50.000000,50.000000,50.000000,2000
2021-01-25,50.000000,50.000000,50.000000,50.000000,50.000000,22100
2021-02-01,50.000000,50.000000,50.000000,50.000000,50.000000,1800
2021-02-08,50.000000,50.000000,50.000000,50.000000,50.000000,1519100
2021-02-15,50.000000,60.000000,50.000000,50.000000,50.000000,581635500
2021-02-22,50.000000,50.000000,50.000000,50.000000,50.000000,138100
2021-03-01,50.000000,50.000000,50.000000,50.000000,50.000000,54800
2021-03-08,50.000000,50.000000,50.000000,50.000000,50.000000,143500
2021-03-15,50.000000,50.000000,50.000000,50.000000,50.000000,212900
2021-03-22,50.000000,50.000000,50.000000,50.000000,50.000000,8200
2021-03-29,50.000000,50.000000,50.000000,50.000000,50.000000,67800
2021-04-05,50.000000,50.000000,50.000000,50.000000,50.000000,12000
2021-04-12,50.000000,50.000000,50.000000,50.000000,50.000000,4600
2021-04-19,50.000000,50.000000,50.000000,50.000000,50.000000,2900
2021-04-26,50.000000,50.000000,50.000000,50.000000,50.000000,2900
2021-05-03,50.000000,50.000000,50.000000,50.000000,50.000000,1000
2021-05-10,50.000000,50.000000,50.000000,50.000000,50.000000,0
2021-05-17,50.000000,50.000000,50.000000,50.000000,50.000000,500
2021-05-24,50.000000,50.000000,50.000000,50.000000,50.000000,19200
2021-05-31,50.000000,50.000000,50.000000,50.000000,50.000000,14900
2021-06-07,50.000000,50.000000,50.000000,50.000000,50.000000,13200
2021-06-14,50.000000,50.000000,50.000000,50.000000,50.000000,20300
2021-06-21,50.000000,50.000000,50.000000,50.000000,50.000000,1200
2021-06-28,50.000000,50.000000,50.000000,50.000000,50.000000,500
2021-07-05,50.000000,50.000000,50.000000,50.000000,50.000000,300
2021-07-12,50.000000,50.000000,50.000000,50.000000,50.000000,1100
2021-07-19,50.000000,50.000000,50.000000,50.000000,50.000000,100
2021-07-26,50.000000,50.000000,50.000000,50.000000,50.000000,1300
2021-08-02,50.000000,50.000000,50.000000,50.000000,50.000000,6400
2021-08-09,50.000000,50.000000,50.000000,50.000000,50.000000,2100
2021-08-16,50.000000,50.000000,50.000000,50.000000,50.000000,11800
2021-08-23,50.000000,50.000000,50.000000,50.000000,50.000000,16900
2021-08-30,50.000000,50.000000,50.000000,50.000000,50.000000,48900
2021-09-06,50.000000,50.000000,50.000000,50.000000,50.000000,389300
2021-09-13,50.000000,51.000000,50.000000,50.000000,50.000000,5539700
2021-09-20,50.000000,52.000000,50.000000,50.000000,50.000000,19671500
2021-09-27,50.000000,58.000000,50.000000,50.000000,50.000000,86075300
2021-10-04,50.000000,50.000000,50.000000,50.000000,50.000000,408300
2021-10-11,50.000000,50.000000,50.000000,50.000000,50.000000,22300
2021-10-18,50.000000,50.000000,50.000000,50.000000,50.000000,14600
2021-10-25,50.000000,50.000000,50.000000,50.000000,50.000000,429800
2021-11-01,50.000000,50.000000,50.000000,50.000000,50.000000,23500
2021-11-08,50.000000,50.000000,50.000000,50.000000,50.000000,26300
2021-11-15,50.000000,50.000000,50.000000,50.000000,50.000000,119100
2021-11-22,50.000000,50.000000,50.000000,50.000000,50.000000,115400
2021-11-29,50.000000,50.000000,50.000000,50.000000,50.000000,48300
2021-12-06,50.000000,52.000000,50.000000,50.000000,50.000000,9905700
2021-12-13,50.000000,58.000000,50.000000,50.000000,50.000000,93597300
2021-12-20,50.000000,51.000000,50.000000,50.000000,50.000000,13475900
2021-12-27,50.000000,51.000000,50.000000,50.000000,50.000000,3933300
2022-01-03,50.000000,51.000000,50.000000,50.000000,50.000000,1540600
2022-01-10,50.000000,50.000000,50.000000,50.000000,50.000000,123600
2022-01-17,50.000000,50.000000,50.000000,50.000000,50.000000,201200
2022-01-24,50.000000,51.000000,50.000000,50.000000,50.000000,5270400
2022-01-31,50.000000,50.000000,50.000000,50.000000,50.000000,167900
2022-02-07,50.000000,50.000000,50.000000,50.000000,50.000000,127500
2022-02-14,50.000000,50.000000,50.000000,50.000000,50.000000,481300
2022-02-21,50.000000,50.000000,50.000000,50.000000,50.000000,403600
2022-02-28,50.000000,50.000000,50.000000,50.000000,50.000000,29600
2022-03-07,50.000000,50.000000,50.000000,50.000000,50.000000,29000
2022-03-14,50.000000,51.000000,50.000000,50.000000,50.000000,1298400
2022-03-21,50.000000,50.000000,50.000000,50.000000,50.000000,9000
2022-03-28,50.000000,50.000000,50.000000,50.000000,50.000000,226300
2022-04-04,50.000000,51.000000,50.000000,50.000000,50.000000,2909100
2022-04-11,50.000000,50.000000,50.000000,50.000000,50.000000,60700
2022-04-18,50.000000,51.000000,50.000000,50.000000,50.000000,10230600
2022-04-25,50.000000,51.000000,50.000000,50.000000,50.000000,4998300
2022-05-02,50.000000,50.000000,50.000000,50.000000,50.000000,0
2022-05-09,50.000000,51.000000,50.000000,50.000000,50.000000,384400
2022-05-16,50.000000,50.000000,50.000000,50.000000,50.000000,15700
2022-05-23,50.000000,50.000000,50.000000,50.000000,50.000000,2500
2022-05-30,50.000000,50.000000,50.000000,50.000000,50.000000,400
2022-06-06,50.000000,51.000000,50.000000,50.000000,50.000000,2212200
2022-06-13,50.000000,50.000000,50.000000,50.000000,50.000000,3300
2022-06-20,50.000000,50.000000,50.000000,50.000000,50.000000,1400
2022-06-27,50.000000,50.000000,50.000000,50.000000,50.000000,6900
2022-07-04,50.000000,50.000000,50.000000,50.000000,50.000000,400
2022-07-11,50.000000,50.000000,50.000000,50.000000,50.000000,1500
2022-07-18,null,null,null,null,null,null
